2.590954297	1.881773056	1
2.893714311	3.566168365	1
1.996196655	5.259099408	1
3.307617464	1.795776037	1
1.848902737	2.710787726	1
3.216987504	1.352150813	1
1.850931775	4.452544585	1
3.058363287	2.528476933	1
3.658312675	1.126331793	1
2.003320353	1.425569045	1
2.461332997	3.403531884	1
2.03542343	3.397752569	1
3.996906981	4.216476978	1
3.052614281	1.916697256	1
2.712168883	2.531094415	1
3.759919224	3.421872361	1
4.699515441	3.645499082	1
3.329306587	4.002463235	1
4.271196438	2.503750694	1
3.462143323	1.755431001	1
3.866563962	2.423903991	1
3.540617159	2.257247688	1
2.766038459	2.832132776	1
3.17914333	2.967635116	1
3.18173394	2.814695757	1
1.900638922	4.157831634	1
3.30514114	2.37973168	1
2.237668561	3.844806046	1
2.424095337	3.24767736	1
3.067767701	0.944325472	1
4.097505669	3.768339792	1
2.365254151	2.450173493	1
0.682689557	1.866792121	1
2.409208835	2.847755598	1
2.17034651	2.886791756	1
5.112740105	2.555096593	1
1.974499399	2.942161086	1
3.172979602	2.615299598	1
3.666323226	3.680648075	1
1.946733636	3.053702006	1
2.053423565	3.444945024	1
2.661796126	3.819118401	1
2.296485588	5.010438249	1
4.112011501	3.621413051	1
4.630398266	3.768179481	1
4.563498173	3.993228784	1
4.122287696	4.87764748	1
2.7780365	2.868548994	1
2.912137531	3.047560272	1
1.625404449	3.333344983	1
4.669693408	3.515027447	1
3.530493964	3.565806388	1
4.214082138	3.686161954	1
3.663275409	4.348479877	1
3.79689418	3.244807023	1
3.30232945	1.228100068	1
1.978246682	3.245438776	1
2.977771257	3.531904102	1
3.02209063	2.06618979	1
3.855326821	1.978536881	1
2.370858128	1.78289145	1
3.628002556	1.596636687	1
2.96152853	4.302750144	1
4.812682002	3.597914008	1
2.324318421	6.146647465	1
3.789075894	1.798187201	1
3.036024601	3.145696148	1
2.540926185	2.954497658	1
2.995982511	4.472096791	1
3.415197749	3.177710867	1
2.240688981	2.957768331	1
1.594463574	3.730136212	1
4.353764019	2.204137378	1
2.490974185	2.469210361	1
1.273059347	3.545614228	1
0.806060061	2.891973681	1
2.818609631	1.946909394	1
3.559359974	3.760733821	1
1.77387135	4.55587193	1
2.642730289	1.511804211	1
2.956766265	2.372480094	1
1.593608641	1.06423071	1
2.59247259	2.993417075	1
3.212026046	1.600997012	1
1.881967209	1.897164651	1
2.121564666	3.275443434	1
4.66459134	3.451601937	1
0.284905185	1.34110041	1
2.549409931	2.31670281	1
2.675452342	2.635263199	1
3.20508018	3.280214457	1
5.64821631	1.81913639	1
2.290461735	4.529361134	1
4.080242264	2.693733978	1
5.195563855	3.221778876	1
3.380615265	1.964691276	1
4.215065269	3.441943148	1
3.457959092	3.844670413	1
1.652680923	2.399641479	1
2.18048693	2.815414693	1
4.477228793	2.877793168	1
3.444466093	2.313081852	1
4.757914982	2.580533837	1
3.245700722	4.22411068	1
4.00223203	2.688519406	1
3.079080398	3.305188652	1
4.293015525	4.191474108	1
3.6316983	3.669497312	1
1.398717306	2.814632085	1
1.385587355	2.592304095	1
3.672456795	3.675003088	1
2.386398535	4.307698919	1
3.422089127	4.593877357	1
3.251299594	3.180869491	1
4.121177208	3.21588424	1
4.085923772	2.555978325	1
3.47748494	2.476480826	1
1.701650607	2.304943581	1
1.786539599	1.912642412	1
4.15294754	3.877678618	1
2.211422416	3.326807784	1
1.778825001	1.583504136	1
2.054374675	2.888364376	1
2.911382017	3.071177019	1
3.085000379	5.178804922	1
1.517397553	5.625776261	1
2.97900077	2.183168236	1
4.217076094	2.429205586	1
2.884331659	3.570162672	1
0.593411132	2.643081977	1
4.400507795	2.238164956	1
1.951496143	2.638492657	1
3.891681432	3.213384367	1
3.550317138	3.241780226	1
2.807474687	2.445602246	1
3.973783076	3.609742816	1
2.851643683	1.048525633	1
2.611020684	2.697998843	1
4.093186583	3.139585359	1
3.959705824	2.151798753	1
4.693681542	2.790833333	1
3.113069781	2.346689632	1
2.331932884	1.044676738	1
2.815267659	3.354711659	1
2.029931513	1.643716986	1
1.053826712	3.13214688	1
4.134771667	2.99048697	1
1.479150384	2.948525178	1
2.076012022	2.536552065	1
3.57656049	3.438907632	1
2.01074148	1.293767765	1
3.88788145	4.455872138	1
3.13721489	3.365562036	1
3.300440321	2.710486183	1
2.518320851	2.210314641	1
1.47895831	3.17827844	1
2.399078336	3.169128676	1
4.162592986	3.799069519	1
2.71362638	2.863947349	1
3.793458728	3.595343071	1
4.032983727	2.264579205	1
3.154609609	3.655390425	1
4.592112742	4.624007238	1
3.433615073	2.761939868	1
1.881108066	4.651851461	1
3.424589981	2.652314624	1
2.230437508	2.78534084	1
1.763997746	3.73010552	1
3.505485908	3.710767915	1
4.468457846	1.327943153	1
1.308998498	4.145714801	1
3.059166817	3.313411483	1
4.341396073	3.703937397	1
3.450007689	3.426896226	1
3.087683681	1.970378111	1
1.839134669	3.521660315	1
4.644922552	2.748707685	1
2.259151147	3.749022016	1
3.721278943	4.040907294	1
2.505485805	1.979263249	1
3.152156903	3.175550806	1
3.172293223	2.374532406	1
3.493069354	3.632584959	1
3.77205529	4.182454148	1
2.843371632	2.046774837	1
2.537356425	1.315880087	1
3.310888611	3.374579919	1
3.544462611	3.384769611	1
3.884964106	1.294790145	1
5.89048208	2.278247461	1
2.156412262	3.416892829	1
3.569028767	5.084797059	1
2.910983458	3.25088582	1
2.7082295	5.214055693	1
1.890310369	3.656152726	1
3.752151885	5.089262729	1
3.322172044	2.740387744	1
3.299855035	3.773597939	1
1.861048442	4.148278411	1
4.80170261	3.826380384	1
3.759178126	2.90695628	1
3.110544668	2.780398315	1
2.674334314	2.205040965	1
3.031242728	2.287503703	1
4.442856544	4.677264532	2
5.113121381	4.87435396	2
5.659715516	6.436982834	2
7.577685829	4.5322035	2
5.272161396	5.979784329	2
8.317475262	6.770195534	2
6.585229311	6.920778722	2
7.816211104	6.519368503	2
5.371871267	7.121352957	2
5.243288384	7.435459281	2
7.286395542	5.728925359	2
6.088501582	5.933552997	2
5.80005628	6.735832915	2
5.896851549	8.040331115	2
5.194875936	5.97260091	2
3.563198839	5.80009029	2
8.710817387	7.60313713	2
4.231262595	5.232118404	2
4.717787508	4.337542855	2
5.642596742	5.969370213	2
6.380074666	5.167604441	2
5.717707664	6.319882619	2
7.074359521	6.325165138	2
4.448030566	5.839982447	2
6.631324243	6.319174872	2
6.341086598	7.499292694	2
4.575876104	5.817887545	2
4.976688502	5.101225573	2
5.400324883	4.996893631	2
5.229903288	7.569919226	2
7.362797808	5.609341477	2
6.5473626	6.57764217	2
6.862765738	6.95985192	2
7.297744528	6.666115291	2
5.617469738	6.043822566	2
5.606516959	5.335503631	2
6.127967062	5.262207871	2
6.057248177	6.799240823	2
5.392706777	5.082581593	2
7.491724465	6.853308835	2
6.580308532	6.696884066	2
5.562963939	6.826044959	2
6.063703601	6.625088271	2
4.468841691	6.052040837	2
5.876330807	7.114650944	2
6.515300159	6.103232994	2
7.055026443	5.621969691	2
6.235289044	4.100159805	2
6.266642892	6.805408169	2
6.242605971	5.795477255	2
6.147378627	4.068111514	2
4.899194375	5.679608271	2
4.679247598	6.784955425	2
7.200122085	4.644904495	2
6.967271974	5.04038497	2
6.476007241	5.913042992	2
6.047843879	5.334011516	2
5.475323598	5.36746481	2
5.203683888	5.181338723	2
5.233077557	5.988238372	2
5.643544189	6.486173432	2
5.312165481	7.302090775	2
5.831939228	7.459272779	2
5.078640159	7.188532213	2
5.917534032	6.094114879	2
4.580844113	5.094311517	2
6.25790944	7.201415392	2
4.050548043	4.142473724	2
5.099237006	5.879359455	2
6.406367458	6.059010021	2
6.677060706	5.242879866	2
4.864627244	6.766271788	2
6.050140433	5.259448624	2
7.236592314	4.919665689	2
4.484607636	5.439433502	2
5.422576098	5.21794246	2
5.301858185	5.244222868	2
7.005799966	5.519924868	2
5.229401505	4.52490702	2
3.755589633	5.902222599	2
6.289943634	5.418040875	2
6.703956375	3.94689356	2
6.480667779	5.169231796	2
5.800459915	5.332794223	2
5.920784461	7.002704457	2
6.648967681	5.630786514	2
5.453130401	8.256875048	2
7.24534914	4.510912235	2
6.77645623	5.069716601	2
5.101187437	5.751441256	2
5.439236503	7.152060777	2
6.947105337	5.163149099	2
7.402891844	6.652521039	2
5.082326591	4.645939042	2
5.597256178	5.727095867	2
5.512869014	5.766591497	2
4.955538489	5.760289148	2
6.835529661	3.054559665	2
5.302756243	5.713478201	2
7.026197039	6.851744777	2
5.817348025	6.27585993	2
5.452297657	6.611187434	2
4.026658978	4.596255223	2
5.31836737	5.916487891	2
6.198066102	6.369527049	2
5.062065972	7.28977688	2
4.752730912	6.848154459	2
5.307302556	4.361191444	2
6.953553187	3.693776701	2
7.136929648	4.686312054	2
7.322881994	5.639544936	2
4.895498731	5.167003772	2
5.475035598	6.600570792	2
7.028734392	5.201772131	2
5.529218968	8.702287345	2
4.23075676	4.168162953	2
6.291074253	6.735873608	2
5.743432522	5.721041734	2
6.014400078	6.391402393	2
5.409525937	6.122705954	2
4.78774206	6.708245377	2
5.469835477	5.75386999	2
6.481606656	6.011774454	2
6.443463875	6.631464729	2
5.506595474	5.105279086	2
6.65311722	6.977613884	2
4.845217325	5.891672691	2
7.020545044	6.212568965	2
6.387569834	7.324125496	2
6.084707783	6.897735021	2
5.759823423	6.741465777	2
8.876283464	7.262897916	2
5.553178173	7.257904282	2
5.957033741	6.347780318	2
5.546092453	5.881344716	2
6.339518479	4.009047036	2
5.981137396	7.198663765	2
5.41733558	5.059466661	2
4.834415515	5.725861399	2
6.635118208	8.342675208	2
6.64630268	7.301514009	2
6.686930127	6.362535524	2
6.937920478	6.592697688	2
5.74322229	4.598116649	2
5.273516782	3.661587706	2
8.340508769	8.8102464	2
6.552160038	6.194921151	2
7.227939621	6.540321999	2
4.495863905	4.498598123	2
5.242366171	5.628512755	2
6.504736259	5.694069604	2
5.829965219	5.984149177	2
6.277521423	7.069543547	2
4.298359092	7.235888955	2
5.306438841	6.653595663	2
5.707566265	6.562503932	2
6.156792561	4.493739963	2
7.350436504	5.144102404	2
5.301846119	5.673239491	2
7.891151624	5.966725689	2
5.229836301	5.207987813	2
5.134747327	5.866464824	2
5.023383838	6.470998277	2
4.458775478	6.265236629	2
6.829520854	7.558678703	2
6.928145871	4.897580651	2
7.608885815	6.249810437	2
8.261536213	5.570623608	2
4.668590403	4.602934387	2
6.01642318	5.102320469	2
7.326864923	6.17425172	2
6.471617177	6.857440226	2
7.207445895	8.581555146	2
5.517601546	5.590921679	2
4.55261068	6.452208846	2
7.148566766	4.901366296	2
6.409403126	5.929542945	2
5.788880259	6.040988539	2
5.726052853	7.760077501	2
7.476156804	5.824273265	2
6.725306687	7.474798869	2
4.785537576	5.162552907	2
8.052195143	7.001373418	2
5.629359714	7.175578204	2
5.387756377	7.591651494	2
4.710287232	7.147590299	2
8.066885136	6.739854229	2
6.287585003	7.342667577	2
6.467942597	6.908549275	2
6.280593454	6.074901501	2
5.754894995	5.636348299	2
4.861556079	6.275087896	2
6.941191721	6.155365796	2
6.959184635	5.391296235	2
6.547059254	4.541017839	2
7.252098664	5.159733291	2
4.832232122	7.576733053	2
6.248853821	4.842124339	2
5.520512987	4.553121608	2
6.378945773	6.538753866	2
5.666085894	5.794031104	2
5.744950982	6.71705866	2
6.403237287	5.274590462	2
4.721856836	5.295704417	2
6.773651642	5.623639011	2
4.445890983	5.997222929	2
7.566424971	6.293611461	2
5.685780849	6.889089354	2
7.082332095	5.796860482	2
7.298534411	7.884586214	2
6.184967837	6.32931047	2
6.30148488	6.557579505	2
6.817648967	4.502842906	2
5.748571095	6.188379721	2
7.181942952	4.234083885	2
4.968195922	6.833239734	2
6.906258484	5.39396993	2
6.60960696	6.437651579	2
5.686788484	4.425641453	2
5.692010007	6.080812393	2
6.517874162	4.342460594	2
5.892271546	5.509505885	2
6.305877603	6.759106825	2
5.694762962	3.87304122	2
5.392870541	6.588757291	2
4.769906101	8.55811458	2
6.329393313	4.00533445	2
3.793848988	3.910661463	2
5.774802076	4.464819653	2
4.643073198	7.908185671	2
7.141892992	6.307105246	2
6.192663877	5.933463699	2
6.160241515	6.245770952	2
6.992310308	7.64612236	2
5.124401203	4.812585344	2
6.286130443	5.659517346	2
8.529461538	6.459401762	2
5.760171181	5.424472929	2
6.008993438	6.63944935	2
5.859910227	6.230668105	2
5.076311819	6.899244112	2
4.271412455	5.235235415	2
5.835295807	5.822825913	2
5.48258694	5.17882902	2
6.288873524	7.877691788	2
6.513479665	5.124808388	2
5.549794295	6.873978165	2
5.886282545	7.083382432	2
5.673223113	4.946803883	2
5.402712091	6.953835835	2
5.42816757	4.585340555	2
6.131236721	5.773111208	2
6.363685477	6.123221473	2
5.523137187	7.497420347	2
5.664145871	6.845069094	2
5.629249409	5.453159219	2
6.452192482	5.140501642	2
3.526573174	5.482336416	2
5.838417319	6.046030469	2
6.286556465	5.897273482	2
5.91162167	5.919358814	2
3.996943184	4.720224438	2
5.459143793	5.752737084	2
6.133930203	6.959907543	2
4.666918289	6.208506785	2
5.797773083	5.849856993	2
5.88051514	5.053957076	2
6.816936034	5.514667197	2
7.964625945	6.123838036	2
6.634303421	5.220141947	2
4.367933932	5.137020495	2
5.517285336	6.167325658	2
6.993636664	4.209393011	2
5.445798796	5.305917867	2
4.698802523	5.099116787	2
7.477114481	7.410432393	2
6.661485011	5.075275186	2
7.407677767	5.541114536	2
5.643940904	6.275621993	2
5.692710795	5.766641987	2
5.786528743	6.251967125	2
4.06572491	6.436876733	2
7.514899862	5.416889728	2
5.673336742	7.116781813	2
6.273922159	6.619306237	2
5.835309159	5.383674402	2
5.474201569	4.659452133	2
6.600151686	6.118016192	2
7.65204666	4.70939596	2
5.288508787	6.263682844	2
6.458130035	5.450820153	2
5.197158987	7.142966888	2
4.973690297	7.533657946	2
6.157195661	6.117671743	2
6.131619689	3.313730377	2
6.966612864	6.81830756	2
5.706146477	6.331367411	2
7.389767823	6.748762434	2
7.061215243	5.389764942	2
6.231666788	5.166507495	2
2.054650866	6.452262178	3
1.920706037	8.453711365	3
2.26204744	5.60361278	3
1.945818582	8.974370953	3
0.979803582	5.535645778	3
0.324208464	7.034402394	3
0.121685009	8.454731783	3
1.633176876	8.77783547	3
0.151041023	6.97235365	3
1.824841379	6.805540742	3
0.49222582	5.913466688	3
0.615156077	7.230033282	3
0.413087818	7.496623274	3
2.005071736	6.560631688	3
1.014377563	6.703351454	3
1.252215102	7.076839461	3
0.522557137	6.372330775	3
1.115361306	8.454412414	3
2.195161326	6.949650228	3
-0.274525951	8.777104427	3
0.197062913	6.128627172	3
2.889253774	6.160372524	3
2.567286907	7.218785031	3
1.831680522	8.731917369	3
0.589622773	6.007548091	3
1.326673145	9.687233619	3
0.269007931	6.044180479	3
0.023417677	7.355074355	3
0.559267518	8.438109564	3
0.760321378	7.081296959	3
-0.918708217	5.899778946	3
2.324183837	5.454360375	3
0.719611786	6.999687932	3
0.109714255	8.210336179	3
0.066892169	6.307383622	3
0.320944297	6.784307202	3
0.225010807	6.098392471	3
0.142580696	7.931434483	3
1.854563877	8.750555027	3
1.954784876	6.883320468	3
1.671293605	7.86061455	3
0.681481708	7.369132974	3
2.298894254	7.851790428	3
1.74513904	5.986737989	3
0.421703527	7.514902004	3
1.101508317	6.212019154	3
0.703692108	6.430905578	3
1.200431609	6.686971262	3
1.788521401	8.76929542	3
1.955927137	7.030342932	3
2.136266752	7.900298098	3
1.112579297	8.007731207	3
-0.496710706	6.626355948	3
1.032477298	8.868696903	3
1.031720323	7.741919525	3
1.431097004	6.625182599	3
1.450207301	6.761722785	3
1.631267804	7.209707595	3
0.521455127	6.96384154	3
1.116088604	7.50789312	3
0.897581803	6.11960286	3
0.171397679	7.560996966	3
1.026066948	4.576682717	3
1.944644567	5.779399928	3
2.162101189	7.385180318	3
-0.004181466	7.071236526	3
-0.604816419	7.413281662	3
-0.276795759	8.297372243	3
1.922424887	6.839105831	3
0.854911464	6.480060346	3
2.311822658	6.565504166	3
0.899701755	7.183905857	3
2.459532865	6.293600382	3
1.399567128	6.150006117	3
0.661244458	9.05647265	3
-0.398876278	6.867748436	3
0.366785764	7.738200254	3
0.340741138	8.187738663	3
1.250154678	7.15054627	3
1.543340437	7.473040911	3
0.688828522	6.066151608	3
0.696299202	7.224021366	3
3.331859169	6.47769838	3
-0.704196057	6.018628025	3
1.49026349	7.879546131	3
1.78286902	6.361041924	3
1.649108987	8.676692057	3
-0.848602307	5.253941869	3
1.266785682	5.89345526	3
1.232287103	6.262353942	3
1.968529956	7.719033906	3
2.38319217	7.146677211	3
1.884857925	5.629776167	3
0.565804639	6.832780259	3
0.970549149	6.206880725	3
2.209018032	9.649379901	3
-0.063360915	8.329099016	3
0.925730677	7.692465253	3
0.257537656	6.297956833	3
1.656959523	6.702003485	3
1.579029869	6.361542111	3
1.177489481	7.527630322	3
0.15332731	5.158796838	3
1.045746889	7.421338573	3
-0.245393425	8.0623573	3
-0.143142531	7.070264297	3
1.631040588	6.182317111	3
2.673823742	5.979045165	3
2.815892165	8.725373161	3
0.705361878	7.312753749	3
0.984674064	6.26515987	3
1.179089302	6.595323488	3
0.945140248	7.598016937	3
-0.468790934	8.841126104	3
0.257536654	8.208962302	3
0.52833026	6.393772273	3
2.028510227	7.161477553	3
1.182743221	6.612156604	3
2.285381254	7.646368672	3
2.164369772	8.18398971	3
1.628833619	8.324009962	3
2.316336731	6.89188799	3
2.638778968	5.843449042	3
0.263725732	9.294654761	3
2.206549141	6.064745728	3
-0.404317673	6.501938663	3
0.41405289	7.509485665	3
2.137287202	7.958360395	3
2.162267026	5.553229816	3
0.559393216	8.151070303	3
2.350647739	6.506964857	3
1.751119566	8.024713554	3
2.434153313	6.963746151	3
-0.312689783	8.761170937	3
1.580418187	7.12878858	3
3.155016521	5.916171643	3
-0.760434758	7.934803707	3
0.676817108	9.46620951	3
1.902861499	6.518484786	3
0.060702134	6.453232834	3
0.25500803	7.180630497	3
1.130288328	6.562289964	3
1.704749132	7.343864774	3
0.868820093	8.787180799	3
2.87329925	5.87364068	3
1.171886489	7.106547082	3
1.282637492	8.083791239	3
1.111299225	6.78760712	3
1.722581624	6.86932352	3
0.597210318	6.45983642	3
1.883449819	6.786835241	3
-0.509405962	5.343820111	3
0.466648287	5.750424653	3
0.993212945	6.6974559	3
0.347609066	6.958137001	3
2.619774184	8.563506633	3
1.205372468	6.967105336	3
1.108391428	6.738129143	3
1.265337494	5.512911129	3
1.762477037	5.415057077	3
1.372366009	7.552328485	3
0.866239568	9.834121725	3
0.705306679	8.800069319	3
1.435862658	9.146442963	3
0.496418873	8.012256228	3
0.960260307	7.20514509	3
0.978971497	7.013899725	3
2.401590593	7.218264451	3
0.871361324	7.260087643	3
0.751953171	7.576437348	3
-1.004047827	6.78043118	3
1.350968367	5.559268945	3
1.477633621	8.194730931	3
0.482272875	6.740510115	3
0.291450959	8.402985446	3
2.154124854	6.138720091	3
3.355978556	7.118935895	3
4.050429608	6.56907045	3
0.433075222	7.814286681	3
1.84430592	6.936740889	3
2.151201327	7.467017668	3
1.480324968	7.777566629	3
-0.702668712	7.951823046	3
-0.104219576	7.082816022	3
3.351895563	7.05558057	3
2.125849659	6.669642281	3
-0.098818832	6.567255082	3
-0.125985058	7.364678529	3
0.129936031	7.58959851	3
0.573871189	6.479529793	3
2.40586439	6.47648751	3
1.195859394	7.415292497	3
2.120632773	7.692444744	3
2.037125736	8.979017889	3
0.8906988	6.440218025	3
1.045686181	7.127489861	3
1.59906768	8.318110821	3
0.866570289	7.088565278	3
0.328891291	6.802883436	3
1.637367924	6.856947533	3
0.214939464	7.166136985	3
2.026649503	8.732466361	3
1.687542314	7.543206598	3
3.303376272	6.65234635	3
1.563209264	6.570454189	3
1.011349854	6.194774224	3
1.856427876	8.42415182	3
0.475232148	5.079969666	3
0.440383565	5.791873321	3
-1.541011257	7.187303117	3
0.650579251	7.514218479	3
1.102729281	8.429885945	3
0.089789761	6.803759889	3
0.051776425	6.758045845	3
-0.698149971	6.880795511	3
1.154313945	6.921474675	3
0.928428894	6.385486157	3
2.001251147	7.438536129	3
1.535897954	6.964541632	3
0.143884243	6.125176444	3
0.67913492	7.91611584	3
1.992677325	6.666792578	3
1.558642308	7.246459919	3
2.068731574	7.151205598	3
0.874372031	5.520920223	3
-0.187016518	6.661292756	3
0.692061395	5.817111848	3
1.930357564	4.63375228	3
-0.67598633	5.85132979	3
1.565018831	6.94794252	3
2.820493701	7.49742566	3
0.626840856	6.958683524	3
0.263559017	7.72463693	3
2.196683894	6.114234242	3
0.333708877	6.992029072	3
1.843639101	8.856336203	3
-0.381204202	5.881516655	3
2.151413619	6.199746715	3
0.899867285	7.151496977	3
0.953759386	7.547808664	3
0.740672726	6.075312006	3
0.996317547	7.554662956	3
1.716945399	5.047786451	3
0.483429181	5.015319387	3
-0.17548678	5.976162704	3
1.92251567	7.429730264	3
1.681850272	6.18822397	3
2.326259032	5.138417466	3
0.147183107	7.872156603	3
3.328201513	6.323468608	3
0.604061163	6.272163254	3
2.239485876	6.930974062	3
0.736250617	5.951730619	3
1.024168451	7.561312968	3
0.096892807	6.162798931	3
2.324399662	6.933167512	3
0.298317953	7.015233953	3
-0.01784137	5.948578517	3
2.13111807	6.800415742	3
0.347315041	8.750481571	3
2.184718757	6.006769955	3
0.106067021	7.708179758	3
0.203360604	6.2661301	3
-0.121324958	8.425716001	3
1.601503559	8.566797138	3
0.808576768	6.980589301	3
1.375062916	6.734965782	3
0.456507438	5.08087112	3
0.306250015	6.270953449	3
1.369253879	6.522596166	3
1.917642245	8.967190975	3
0.768246726	7.651625512	3
0.037645164	6.703810806	3
-0.098756887	7.237529408	3
1.241966318	6.684566567	3
-0.279899063	4.87265635	3
-0.716410349	6.284572935	3
1.862702854	6.009368683	3
1.708445306	8.265825003	3
1.128505485	7.105173863	3
1.439870705	7.475045438	3
0.388213756	7.199006379	3
-1.37705534	8.272868734	3
2.936931128	7.721535368	3
0.935530628	7.427629809	3
0.194688255	8.72736274	3
3.413504327	6.79015421	3
2.459483829	5.734454489	3
1.559877072	8.347748628	3
-1.278694363	6.518868691	3
1.343928569	6.890720791	3
0.893396123	7.866466842	3
1.717866787	6.747986213	3
1.011427083	7.641958835	3
2.008816427	5.686097096	3
0.949053928	7.73909818	3
1.884992561	7.843528821	3
0.120396935	6.196091573	3
1.300124801	8.722582516	3
0.498076069	6.473471242	3
